,album,id,song,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_id
5562,Faceless,1.0,Dead And Broken,Godsmack,3.37e-05,0.297,251373.0,0.927,0.0,5.0,0.0423,-3.798,1.0,0.0766,161.933,4.0,0.458,7xhudjssYTY8qRl1s9R3wu
5563,Faceless,1.0,I Am,Godsmack,0.00129,0.446,238027.0,0.951,0.0,2.0,0.252,-3.834,1.0,0.0562,152.891,4.0,0.734,7xhudjssYTY8qRl1s9R3wu
5564,Faceless,1.0,The Awakening,Godsmack,0.0679,0.818,89467.0,0.595,0.241,10.0,0.196,-9.752,0.0,0.183,110.151,4.0,0.292,7xhudjssYTY8qRl1s9R3wu
5565,Faceless,1.0,Serenity,Godsmack,0.0326,0.691,274733.0,0.692,1.89e-05,9.0,0.129,-5.185,1.0,0.0234,110.153,4.0,0.313,7xhudjssYTY8qRl1s9R3wu
5566,IV,1.0,"And That, Too",BADBADNOTGOOD,0.76,0.38,271571.0,0.463,0.841,0.0,0.168,-5.724,0.0,0.0279,171.807,4.0,0.261,39IeM8NH0lUHRw3HgeF5b7
5567,IV,1.0,Speaking Gently,BADBADNOTGOOD,5.26e-05,0.325,247839.0,0.834,0.838,5.0,0.112,-5.015,0.0,0.0411,78.198,4.0,0.511,39IeM8NH0lUHRw3HgeF5b7
5568,IV,1.0,Time Moves Slow,BADBADNOTGOOD,0.471,0.619,273864.0,0.381,0.0318,11.0,0.101,-10.691,0.0,0.0523,139.929,4.0,0.312,39IeM8NH0lUHRw3HgeF5b7
5569,IV,1.0,"Confessions, Pt. 2",BADBADNOTGOOD,0.0181,0.437,384717.0,0.792,0.898,3.0,0.0843,-5.292,0.0,0.0257,102.246,5.0,0.732,39IeM8NH0lUHRw3HgeF5b7
5570,IV,1.0,Lavender,BADBADNOTGOOD,0.00807,0.789,200438.0,0.425,0.941,11.0,0.0697,-8.228,1.0,0.035,99.029,4.0,0.334,39IeM8NH0lUHRw3HgeF5b7
5571,IV,1.0,Chompy's Paradise,BADBADNOTGOOD,0.501,0.481,231682.0,0.478,0.93,3.0,0.127,-9.39,1.0,0.0311,114.39,4.0,0.105,39IeM8NH0lUHRw3HgeF5b7
5572,IV,1.0,IV,BADBADNOTGOOD,0.645,0.411,419248.0,0.615,0.876,11.0,0.327,-7.296,1.0,0.0399,129.581,4.0,0.229,39IeM8NH0lUHRw3HgeF5b7
5573,IV,1.0,Hyssop of Love,BADBADNOTGOOD,0.355,0.444,195643.0,0.756,9.35e-06,7.0,0.14,-7.633,1.0,0.285,87.017,4.0,0.499,39IeM8NH0lUHRw3HgeF5b7
5574,IV,1.0,Structure No. 3,BADBADNOTGOOD,0.837,0.384,248790.0,0.315,0.859,2.0,0.102,-10.82,1.0,0.0363,144.238,4.0,0.257,39IeM8NH0lUHRw3HgeF5b7
5575,IV,1.0,In Your Eyes,BADBADNOTGOOD,0.43,0.495,247055.0,0.533,0.000672,0.0,0.106,-5.802,0.0,0.0295,79.71,4.0,0.424,39IeM8NH0lUHRw3HgeF5b7
5576,IV,1.0,Cashmere,BADBADNOTGOOD,0.556,0.374,286780.0,0.486,0.667,9.0,0.0709,-9.187,1.0,0.029,98.397,4.0,0.197,39IeM8NH0lUHRw3HgeF5b7
5577,The Oracle,1.0,Cryin' Like A Bitch!!,Godsmack,7.19e-05,0.543,201667.0,0.808,0.00336,10.0,0.114,-5.484,1.0,0.0407,95.19,4.0,0.472,6yOWKkrlpmUWOC5yndULeq
5578,The Oracle,1.0,Saints And Sinners,Godsmack,2.68e-05,0.503,250000.0,0.836,1.95e-06,7.0,0.0531,-5.012,1.0,0.0368,103.873,4.0,0.442,6yOWKkrlpmUWOC5yndULeq
5579,The Oracle,1.0,War And Peace,Godsmack,2.31e-05,0.291,188573.0,0.88,1.29e-05,1.0,0.328,-4.212,1.0,0.0751,195.217,3.0,0.428,6yOWKkrlpmUWOC5yndULeq
5580,The Oracle,1.0,Love-Hate-Sex-Pain,Godsmack,6.07e-05,0.215,315453.0,0.911,3.47e-06,9.0,0.183,-4.715,1.0,0.0394,183.535,4.0,0.47,6yOWKkrlpmUWOC5yndULeq
5581,The Oracle,1.0,What If?,Godsmack,0.000112,0.478,392613.0,0.741,0.0239,7.0,0.0816,-6.713,1.0,0.031,131.899,4.0,0.425,6yOWKkrlpmUWOC5yndULeq
5582,The Oracle,1.0,Devils Swing,Godsmack,3.79e-05,0.414,208773.0,0.886,1.01e-05,7.0,0.0555,-5.002,1.0,0.0796,160.446,4.0,0.72,6yOWKkrlpmUWOC5yndULeq
5583,The Oracle,1.0,Good Day To Die,Godsmack,3.21e-05,0.45,235667.0,0.859,0.000202,2.0,0.182,-5.155,1.0,0.0516,95.778,4.0,0.463,6yOWKkrlpmUWOC5yndULeq
5584,The Oracle,1.0,Forever Shamed,Godsmack,3.27e-05,0.491,203800.0,0.852,7.81e-06,7.0,0.0189,-4.809,1.0,0.0451,109.092,4.0,0.646,6yOWKkrlpmUWOC5yndULeq
5585,The Oracle,1.0,Shadow Of A Soul,Godsmack,5.02e-05,0.461,281773.0,0.822,0.00382,0.0,0.306,-7.07,1.0,0.0407,110.106,4.0,0.503,6yOWKkrlpmUWOC5yndULeq
5586,The Oracle,1.0,The Oracle,Godsmack,5.64e-05,0.262,380653.0,0.867,0.759,7.0,0.158,-6.264,1.0,0.0397,128.602,4.0,0.196,6yOWKkrlpmUWOC5yndULeq
5587,The Oracle,1.0,Whiskey Hangover,Godsmack,0.000565,0.558,227307.0,0.955,0.0,7.0,0.0975,-4.577,1.0,0.0517,130.805,4.0,0.478,6yOWKkrlpmUWOC5yndULeq
5588,The Oracle,1.0,I Blame You,Godsmack,5.85e-06,0.255,188373.0,0.883,0.000841,7.0,0.112,-6.284,1.0,0.0444,193.759,4.0,0.559,6yOWKkrlpmUWOC5yndULeq
5589,Sundown,2.0,Somewhere U.S.A.,Gordon Lightfoot,0.478,0.772,173200.0,0.38,0.004,4.0,0.226,-16.874,1.0,0.0339,105.946,4.0,0.937,2IPD9EcNjUmsHvqULDMU9Y
5590,Sundown,2.0,High and Dry,Gordon Lightfoot,0.669,0.643,134667.0,0.474,0.0,1.0,0.0458,-13.692,1.0,0.0354,89.555,3.0,0.951,2IPD9EcNjUmsHvqULDMU9Y
5591,Sundown,2.0,Seven Island Suite,Gordon Lightfoot,0.613,0.496,359933.0,0.521,0.000567,4.0,0.0718,-12.946,1.0,0.0308,83.646,3.0,0.359,2IPD9EcNjUmsHvqULDMU9Y
5592,Sundown,2.0,Circle of Steel,Gordon Lightfoot,0.767,0.618,166173.0,0.228,2.54e-05,10.0,0.125,-17.91,1.0,0.0326,117.6,4.0,0.652,2IPD9EcNjUmsHvqULDMU9Y
5593,Sundown,2.0,Is There Anyone Home,Gordon Lightfoot,0.216,0.455,195573.0,0.428,7.02e-05,6.0,0.124,-17.94,0.0,0.034,86.255,4.0,0.512,2IPD9EcNjUmsHvqULDMU9Y
5594,Sundown,2.0,The Watchman's Gone,Gordon Lightfoot,0.296,0.559,258333.0,0.491,0.000473,2.0,0.303,-14.57,1.0,0.0346,81.85,4.0,0.658,2IPD9EcNjUmsHvqULDMU9Y
5595,Sundown,2.0,Sundown,Gordon Lightfoot,0.334,0.794,213400.0,0.427,1.04e-05,11.0,0.0703,-15.492,1.0,0.029,105.732,4.0,0.751,2IPD9EcNjUmsHvqULDMU9Y
5596,Sundown,2.0,Carefree Highway,Gordon Lightfoot,0.466,0.538,222133.0,0.346,1.24e-05,4.0,0.0929,-14.403,1.0,0.0252,85.031,4.0,0.459,2IPD9EcNjUmsHvqULDMU9Y
5597,Sundown,2.0,The List,Gordon Lightfoot,0.282,0.638,186760.0,0.66,0.00103,9.0,0.196,-13.332,1.0,0.0299,91.624,4.0,0.849,2IPD9EcNjUmsHvqULDMU9Y
5598,Sundown,2.0,Too Late for Prayin',Gordon Lightfoot,0.703,0.509,253667.0,0.267,0.000223,2.0,0.115,-16.625,1.0,0.0272,104.186,4.0,0.218,2IPD9EcNjUmsHvqULDMU9Y
5599,21st Century Breakdown,1.0,Song of the Century,Green Day,0.992,0.5,57773.0,0.396,0.932,7.0,0.861,-21.942,1.0,0.661,70.374,5.0,0.813,1AHZd3C3S8m8fFrhFxyk79
5600,21st Century Breakdown,1.0,21st Century Breakdown,Green Day,0.0108,0.298,309107.0,0.963,0.0,1.0,0.178,-3.105,1.0,0.0473,114.944,4.0,0.407,1AHZd3C3S8m8fFrhFxyk79
5601,21st Century Breakdown,1.0,Know Your Enemy,Green Day,0.0016,0.56,190987.0,0.958,4.96e-05,11.0,0.0643,-3.245,1.0,0.0412,129.984,4.0,0.961,1AHZd3C3S8m8fFrhFxyk79
5602,21st Century Breakdown,1.0,¡Viva La Gloria!,Green Day,0.00389,0.232,210507.0,0.937,0.0,4.0,0.516,-4.141,1.0,0.0998,178.431,4.0,0.296,1AHZd3C3S8m8fFrhFxyk79
5603,21st Century Breakdown,1.0,Before the Lobotomy,Green Day,0.0305,0.327,277013.0,0.836,0.0,1.0,0.273,-4.132,1.0,0.039,136.167,3.0,0.301,1AHZd3C3S8m8fFrhFxyk79
5604,21st Century Breakdown,1.0,Christian's Inferno,Green Day,6.53e-05,0.356,187067.0,0.988,0.00171,2.0,0.378,-3.77,1.0,0.0711,179.977,4.0,0.562,1AHZd3C3S8m8fFrhFxyk79
5605,21st Century Breakdown,1.0,Last Night on Earth,Green Day,0.0371,0.556,236533.0,0.486,1.45e-06,2.0,0.164,-7.139,1.0,0.0329,119.955,4.0,0.243,1AHZd3C3S8m8fFrhFxyk79
5606,21st Century Breakdown,1.0,East Jesus Nowhere,Green Day,0.000718,0.466,274707.0,0.899,0.000443,2.0,0.439,-4.143,1.0,0.0574,143.947,4.0,0.422,1AHZd3C3S8m8fFrhFxyk79
5607,21st Century Breakdown,1.0,Peacemaker,Green Day,0.00666,0.561,204080.0,0.956,6.43e-06,11.0,0.359,-4.045,1.0,0.041,99.473,4.0,0.796,1AHZd3C3S8m8fFrhFxyk79
5608,21st Century Breakdown,1.0,Last of the American Girls,Green Day,0.00247,0.526,231027.0,0.923,0.000164,11.0,0.0866,-4.089,1.0,0.0282,121.597,4.0,0.775,1AHZd3C3S8m8fFrhFxyk79
5609,21st Century Breakdown,1.0,Murder City,Green Day,0.00199,0.465,174427.0,0.975,1.19e-05,6.0,0.133,-3.186,0.0,0.0613,182.002,4.0,0.841,1AHZd3C3S8m8fFrhFxyk79
5610,21st Century Breakdown,1.0,¿Viva La Gloria? (Little Girl),Green Day,0.0252,0.519,227680.0,0.845,2.41e-06,5.0,0.0922,-4.415,0.0,0.0281,94.955,4.0,0.532,1AHZd3C3S8m8fFrhFxyk79
5611,21st Century Breakdown,1.0,Restless Heart Syndrome,Green Day,0.0013,0.253,259640.0,0.826,1.6e-06,2.0,0.0735,-4.654,0.0,0.0309,164.228,4.0,0.424,1AHZd3C3S8m8fFrhFxyk79
5612,21st Century Breakdown,1.0,Horseshoes and Handgrenades,Green Day,6.58e-05,0.456,194067.0,0.993,0.000601,9.0,0.297,-2.471,1.0,0.0594,142.966,4.0,0.684,1AHZd3C3S8m8fFrhFxyk79
5613,21st Century Breakdown,1.0,The Static Age,Green Day,0.000179,0.471,256627.0,0.964,0.0,2.0,0.541,-3.293,1.0,0.0467,156.014,4.0,0.847,1AHZd3C3S8m8fFrhFxyk79
5614,21st Century Breakdown,1.0,21 Guns,Green Day,0.0518,0.268,321093.0,0.742,0.0,5.0,0.626,-4.939,1.0,0.0355,159.779,4.0,0.416,1AHZd3C3S8m8fFrhFxyk79
5615,21st Century Breakdown,1.0,American Eulogy: Mass Hysteria / Modern World,Green Day,0.0108,0.256,266107.0,0.955,0.0,2.0,0.565,-3.605,1.0,0.145,176.941,4.0,0.66,1AHZd3C3S8m8fFrhFxyk79
5616,21st Century Breakdown,1.0,See the Light,Green Day,0.000115,0.305,275933.0,0.961,1.49e-05,1.0,0.21,-4.107,1.0,0.0498,140.287,4.0,0.367,1AHZd3C3S8m8fFrhFxyk79
5617,American Idiot,3.0,American Idiot,Green Day,2.64e-05,0.38,176346.0,0.988,7.86e-05,1.0,0.368,-2.042,1.0,0.0639,186.113,4.0,0.769,5dN7F9DV0Qg1XRdIgW8rke
5618,American Idiot,3.0,Jesus of Suburbia,Green Day,0.000259,0.3,548253.0,0.929,2.26e-06,1.0,0.329,-3.214,1.0,0.0636,147.116,4.0,0.59,5dN7F9DV0Qg1XRdIgW8rke
5619,American Idiot,3.0,Holiday / Boulevard of Broken Dreams,Green Day,0.000659,0.29,493400.0,0.827,2.55e-06,8.0,0.301,-3.451,1.0,0.0362,167.086,4.0,0.45,5dN7F9DV0Qg1XRdIgW8rke
5620,American Idiot,3.0,Are We the Waiting / St. Jimmy,Green Day,0.00016,0.276,338147.0,0.909,4.76e-06,9.0,0.0933,-3.664,1.0,0.0618,138.497,4.0,0.344,5dN7F9DV0Qg1XRdIgW8rke
5621,American Idiot,3.0,Give Me Novacaine / She's a Rebel,Green Day,0.00185,0.312,326200.0,0.949,1.78e-05,9.0,0.0569,-3.533,1.0,0.0784,154.795,4.0,0.65,5dN7F9DV0Qg1XRdIgW8rke
5622,American Idiot,3.0,Extraordinary Girl / Letterbomb,Green Day,0.00089,0.317,460000.0,0.958,0.000184,9.0,0.103,-4.051,1.0,0.0989,137.921,4.0,0.422,5dN7F9DV0Qg1XRdIgW8rke
5623,American Idiot,3.0,Wake Me up When September Ends,Green Day,0.023,0.546,285653.0,0.814,0.0,7.0,0.0972,-5.146,1.0,0.0314,104.98,4.0,0.146,5dN7F9DV0Qg1XRdIgW8rke
5624,American Idiot,3.0,Homecoming,Green Day,0.000722,0.296,558520.0,0.929,5.83e-06,9.0,0.349,-3.068,1.0,0.0751,123.709,4.0,0.411,5dN7F9DV0Qg1XRdIgW8rke
5625,American Idiot,3.0,Whatsername,Green Day,0.00104,0.813,257213.0,0.547,0.00335,2.0,0.0914,-5.936,1.0,0.0344,119.998,4.0,0.8,5dN7F9DV0Qg1XRdIgW8rke
5626,Revolution Radio,1.0,Somewhere Now,Green Day,0.00138,0.463,249360.0,0.892,2.61e-06,2.0,0.164,-4.982,1.0,0.053,117.404,4.0,0.335,5a3LqvNt2nv1B4aRKXmgOV
5627,Revolution Radio,1.0,Bang Bang,Green Day,0.000326,0.499,205440.0,0.958,2.19e-06,9.0,0.432,-5.417,1.0,0.0898,127.491,4.0,0.359,5a3LqvNt2nv1B4aRKXmgOV
5628,Revolution Radio,1.0,Revolution Radio,Green Day,4.63e-05,0.419,180853.0,0.971,1.43e-05,7.0,0.171,-3.622,1.0,0.0909,180.033,4.0,0.677,5a3LqvNt2nv1B4aRKXmgOV
5629,Revolution Radio,1.0,Say Goodbye,Green Day,0.000216,0.467,219347.0,0.946,0.00926,1.0,0.412,-3.995,1.0,0.0482,129.89,4.0,0.789,5a3LqvNt2nv1B4aRKXmgOV
5630,Revolution Radio,1.0,Outlaws,Green Day,0.0111,0.274,302333.0,0.717,0.0,5.0,0.123,-5.435,1.0,0.0382,185.17,4.0,0.0931,5a3LqvNt2nv1B4aRKXmgOV
5631,Revolution Radio,1.0,Bouncing Off the Wall,Green Day,0.000495,0.518,159587.0,0.944,3.05e-05,4.0,0.426,-4.602,1.0,0.055,128.994,4.0,0.678,5a3LqvNt2nv1B4aRKXmgOV
5632,Revolution Radio,1.0,Still Breathing,Green Day,0.0142,0.54,224760.0,0.902,0.0,1.0,0.0756,-3.577,1.0,0.0442,75.033,4.0,0.692,5a3LqvNt2nv1B4aRKXmgOV
5633,Revolution Radio,1.0,Youngblood,Green Day,0.00104,0.522,152760.0,0.963,0.0,1.0,0.149,-3.31,1.0,0.0528,136.515,4.0,0.782,5a3LqvNt2nv1B4aRKXmgOV
5634,Revolution Radio,1.0,Too Dumb to Die,Green Day,0.000276,0.412,203573.0,0.965,2.25e-06,9.0,0.408,-4.206,1.0,0.0654,167.049,4.0,0.612,5a3LqvNt2nv1B4aRKXmgOV
5635,Revolution Radio,1.0,Troubled Times,Green Day,0.000893,0.572,184813.0,0.883,0.0,0.0,0.102,-3.74,1.0,0.0392,117.915,4.0,0.469,5a3LqvNt2nv1B4aRKXmgOV
5636,Revolution Radio,1.0,Forever Now,Green Day,0.000239,0.277,412347.0,0.96,3.11e-06,2.0,0.363,-3.476,1.0,0.0727,114.132,4.0,0.632,5a3LqvNt2nv1B4aRKXmgOV
5637,Revolution Radio,1.0,Ordinary World,Green Day,0.895,0.412,182893.0,0.226,7.74e-05,7.0,0.0871,-12.377,1.0,0.0323,168.139,4.0,0.524,5a3LqvNt2nv1B4aRKXmgOV
5638,All Jacked Up,1.0,All Jacked Up,Gretchen Wilson,0.189,0.392,212520.0,0.928,0.0,0.0,0.183,-3.702,1.0,0.153,188.72,3.0,0.765,60weSLM1kGohit7YIVAvHa
5639,All Jacked Up,1.0,California Girls,Gretchen Wilson,0.103,0.555,168520.0,0.833,0.0,0.0,0.0579,-4.802,1.0,0.0293,150.005,4.0,0.821,60weSLM1kGohit7YIVAvHa
5640,All Jacked Up,1.0,Full Time Job,Gretchen Wilson,0.362,0.366,204107.0,0.526,0.0,2.0,0.23,-6.534,1.0,0.0283,105.96,3.0,0.428,60weSLM1kGohit7YIVAvHa
5641,All Jacked Up,1.0,Skoal Ring,Gretchen Wilson,0.332,0.569,170347.0,0.713,0.0018,2.0,0.213,-5.322,1.0,0.0365,144.97,4.0,0.61,60weSLM1kGohit7YIVAvHa
5642,All Jacked Up,1.0,He Ain't Even Cold Yet,Gretchen Wilson,0.25,0.51,238120.0,0.381,1.7e-05,7.0,0.102,-7.97,1.0,0.0241,79.032,4.0,0.226,60weSLM1kGohit7YIVAvHa
5643,All Jacked Up,1.0,One Bud Wiser,Gretchen Wilson,0.151,0.638,218787.0,0.613,0.0,10.0,0.0934,-6.742,1.0,0.0358,124.026,1.0,0.773,60weSLM1kGohit7YIVAvHa
5644,All Jacked Up,1.0,Politically Uncorrect - Featuring Merle Haggard,Gretchen Wilson,0.282,0.534,203480.0,0.551,0.0,2.0,0.0907,-5.813,1.0,0.0301,145.743,3.0,0.622,60weSLM1kGohit7YIVAvHa
5645,All Jacked Up,1.0,I Don't Feel Like Loving You Today,Gretchen Wilson,0.611,0.386,162360.0,0.302,3.74e-05,9.0,0.114,-9.224,1.0,0.0296,69.073,4.0,0.198,60weSLM1kGohit7YIVAvHa
5646,All Jacked Up,1.0,Rebel Child,Gretchen Wilson,0.0141,0.434,228880.0,0.788,0.0,7.0,0.323,-5.678,1.0,0.0435,173.976,4.0,0.761,60weSLM1kGohit7YIVAvHa
5647,All Jacked Up,1.0,Raining On Me,Gretchen Wilson,0.116,0.504,262773.0,0.54,0.00658,10.0,0.25,-6.918,1.0,0.0278,140.931,4.0,0.288,60weSLM1kGohit7YIVAvHa
5648,All Jacked Up,1.0,Not Bad For A Bartender,Gretchen Wilson,0.417,0.717,218907.0,0.614,8.62e-05,6.0,0.178,-5.888,1.0,0.0281,104.972,4.0,0.669,60weSLM1kGohit7YIVAvHa
5649,Appetite For Destruction,5.0,Welcome To The Jungle,Guns N' Roses,0.0326,0.445,273600.0,0.955,0.284,8.0,0.317,-8.027,1.0,0.0856,123.343,4.0,0.336,5JKFiC2WVi9HtvJEm8CUB8
5650,Appetite For Destruction,5.0,It's So Easy,Guns N' Roses,0.0148,0.378,202893.0,0.965,8.07e-06,8.0,0.0927,-9.998,1.0,0.145,150.586,4.0,0.204,5JKFiC2WVi9HtvJEm8CUB8
5651,Appetite For Destruction,5.0,Nightrain,Guns N' Roses,0.158,0.408,268507.0,0.987,0.0121,1.0,0.333,-6.941,1.0,0.0807,149.376,4.0,0.319,5JKFiC2WVi9HtvJEm8CUB8
5652,Appetite For Destruction,5.0,Out Ta Get Me,Guns N' Roses,0.0608,0.405,263867.0,0.968,0.266,11.0,0.363,-7.975,1.0,0.078,140.676,4.0,0.452,5JKFiC2WVi9HtvJEm8CUB8
5653,Appetite For Destruction,5.0,Mr. Brownstone,Guns N' Roses,0.0276,0.494,228893.0,0.925,0.0,8.0,0.286,-9.288,1.0,0.0427,106.08,4.0,0.566,5JKFiC2WVi9HtvJEm8CUB8
5654,Appetite For Destruction,5.0,Paradise City,Guns N' Roses,0.0214,0.274,406307.0,0.949,0.00778,11.0,0.218,-8.642,1.0,0.0896,100.346,4.0,0.497,5JKFiC2WVi9HtvJEm8CUB8
5655,Appetite For Destruction,5.0,My Michelle,Guns N' Roses,0.215,0.471,219933.0,0.937,0.0281,8.0,0.571,-8.471,1.0,0.0536,102.834,4.0,0.31,5JKFiC2WVi9HtvJEm8CUB8
5656,Appetite For Destruction,5.0,Think About You,Guns N' Roses,0.0666,0.241,231600.0,0.984,0.0161,1.0,0.0636,-6.965,1.0,0.105,170.398,4.0,0.317,5JKFiC2WVi9HtvJEm8CUB8
5657,Appetite For Destruction,5.0,Sweet Child O' Mine,Guns N' Roses,0.141,0.449,356400.0,0.901,0.0675,6.0,0.128,-7.711,1.0,0.0526,125.148,4.0,0.696,5JKFiC2WVi9HtvJEm8CUB8
5658,Appetite For Destruction,5.0,You're Crazy,Guns N' Roses,0.0146,0.417,197200.0,0.983,0.0185,1.0,0.601,-7.074,1.0,0.109,122.046,4.0,0.346,5JKFiC2WVi9HtvJEm8CUB8
5659,Appetite For Destruction,5.0,Anything Goes,Guns N' Roses,0.0338,0.366,206360.0,0.971,0.294,1.0,0.297,-7.281,1.0,0.062,152.181,4.0,0.285,5JKFiC2WVi9HtvJEm8CUB8
5660,Appetite For Destruction,5.0,Rocket Queen,Guns N' Roses,0.0303,0.463,375307.0,0.943,0.213,10.0,0.0251,-7.95,1.0,0.0419,111.577,4.0,0.55,5JKFiC2WVi9HtvJEm8CUB8
5661,Use Your Illusion II,2.0,Civil War,Guns N' Roses,0.0793,0.336,462093.0,0.787,0.0648,10.0,0.32,-8.803,0.0,0.0732,140.003,4.0,0.383,00eiw4KOJZ7eC3NBEpmH4C
5662,Use Your Illusion II,2.0,14 Years,Guns N' Roses,0.0273,0.41,261373.0,0.929,0.0013,6.0,0.12,-5.884,1.0,0.0354,138.462,4.0,0.554,00eiw4KOJZ7eC3NBEpmH4C
5663,Use Your Illusion II,2.0,Yesterdays,Guns N' Roses,0.0666,0.363,196227.0,0.849,0.00517,6.0,0.306,-7.744,1.0,0.0554,170.627,4.0,0.429,00eiw4KOJZ7eC3NBEpmH4C
5664,Use Your Illusion II,2.0,Knockin' On Heaven's Door,Guns N' Roses,0.0211,0.496,336000.0,0.739,0.00444,6.0,0.106,-7.193,1.0,0.0415,132.41,4.0,0.378,00eiw4KOJZ7eC3NBEpmH4C
5665,Use Your Illusion II,2.0,Get In The Ring,Guns N' Roses,0.00616,0.308,341307.0,0.988,0.00125,2.0,0.98,-6.647,1.0,0.272,166.015,4.0,0.204,00eiw4KOJZ7eC3NBEpmH4C
5666,Use Your Illusion II,2.0,Shotgun Blues,Guns N' Roses,0.000918,0.244,203000.0,0.994,0.677,8.0,0.135,-6.782,1.0,0.201,191.225,4.0,0.203,00eiw4KOJZ7eC3NBEpmH4C
5667,Use Your Illusion II,2.0,Breakdown,Guns N' Roses,0.00373,0.306,424493.0,0.9,0.0943,6.0,0.141,-7.961,1.0,0.052,86.772,4.0,0.357,00eiw4KOJZ7eC3NBEpmH4C
5668,Use Your Illusion II,2.0,Pretty Tied Up (The Perils Of Rock N' Roll Decadence),Guns N' Roses,0.0448,0.436,287907.0,0.992,0.122,6.0,0.346,-6.43,1.0,0.125,138.973,4.0,0.234,00eiw4KOJZ7eC3NBEpmH4C
5669,Use Your Illusion II,2.0,Locomotive (Complicity),Guns N' Roses,0.00763,0.474,522093.0,0.983,0.000758,4.0,0.0475,-7.251,1.0,0.0889,118.182,4.0,0.435,00eiw4KOJZ7eC3NBEpmH4C
5670,Use Your Illusion II,2.0,So Fine,Guns N' Roses,0.0855,0.441,246373.0,0.726,1.08e-05,6.0,0.137,-8.659,1.0,0.0377,139.562,4.0,0.328,00eiw4KOJZ7eC3NBEpmH4C
5671,Use Your Illusion II,2.0,Estranged,Guns N' Roses,0.0105,0.359,563893.0,0.762,0.281,11.0,0.368,-8.323,1.0,0.032,89.259,4.0,0.167,00eiw4KOJZ7eC3NBEpmH4C
5672,Use Your Illusion II,2.0,You Could Be Mine,Guns N' Roses,0.00876,0.35,343640.0,0.985,0.551,10.0,0.36,-5.676,0.0,0.122,151.007,4.0,0.323,00eiw4KOJZ7eC3NBEpmH4C
5673,Use Your Illusion II,2.0,Don't Cry - Alternate Lyrics,Guns N' Roses,0.000383,0.43,284267.0,0.614,0.0416,8.0,0.101,-8.241,0.0,0.0317,124.569,4.0,0.247,00eiw4KOJZ7eC3NBEpmH4C
5674,Use Your Illusion II,2.0,My World,Guns N' Roses,0.00549,0.345,86427.0,0.975,1.43e-05,0.0,0.395,-6.677,0.0,0.405,94.54,4.0,0.138,00eiw4KOJZ7eC3NBEpmH4C
5675,This Is What The Truth Feels Like,1.0,Misery,Gwen Stefani,0.0433,0.596,206080.0,0.688,0.0,7.0,0.0801,-6.874,1.0,0.313,189.995,4.0,0.317,5K4QKGKXZWNhjQiGOzkKLb
5676,This Is What The Truth Feels Like,1.0,You're My Favorite,Gwen Stefani,0.0697,0.8,176413.0,0.555,0.0,1.0,0.0765,-6.403,0.0,0.0363,100.043,4.0,0.439,5K4QKGKXZWNhjQiGOzkKLb
5677,This Is What The Truth Feels Like,1.0,Where Would I Be?,Gwen Stefani,0.0212,0.739,198280.0,0.769,0.000718,6.0,0.136,-4.147,0.0,0.0433,104.009,4.0,0.702,5K4QKGKXZWNhjQiGOzkKLb
5678,This Is What The Truth Feels Like,1.0,Make Me Like You,Gwen Stefani,0.0403,0.741,216947.0,0.714,1.58e-05,5.0,0.127,-4.739,0.0,0.0476,118.036,4.0,0.799,5K4QKGKXZWNhjQiGOzkKLb
5679,This Is What The Truth Feels Like,1.0,Truth,Gwen Stefani,0.0789,0.782,214627.0,0.632,7.55e-05,1.0,0.106,-6.115,1.0,0.0611,119.996,4.0,0.096,5K4QKGKXZWNhjQiGOzkKLb
5680,This Is What The Truth Feels Like,1.0,Used To Love You,Gwen Stefani,0.0183,0.623,227680.0,0.654,1.73e-06,8.0,0.398,-5.408,1.0,0.0674,96.017,4.0,0.193,5K4QKGKXZWNhjQiGOzkKLb
5681,This Is What The Truth Feels Like,1.0,Send Me A Picture,Gwen Stefani,0.0335,0.659,215027.0,0.687,0.00114,5.0,0.096,-4.531,0.0,0.157,191.955,4.0,0.725,5K4QKGKXZWNhjQiGOzkKLb
5682,This Is What The Truth Feels Like,1.0,Red Flag,Gwen Stefani,0.0808,0.549,200920.0,0.687,0.0,7.0,0.323,-5.23,1.0,0.109,161.814,4.0,0.332,5K4QKGKXZWNhjQiGOzkKLb
5683,This Is What The Truth Feels Like,1.0,Asking 4 It,Gwen Stefani,0.0299,0.702,210547.0,0.722,0.0,0.0,0.249,-4.882,1.0,0.0444,139.989,4.0,0.537,5K4QKGKXZWNhjQiGOzkKLb
5684,This Is What The Truth Feels Like,1.0,Naughty,Gwen Stefani,0.071,0.766,187653.0,0.805,2.19e-05,2.0,0.335,-4.857,1.0,0.0978,131.059,4.0,0.207,5K4QKGKXZWNhjQiGOzkKLb
5685,This Is What The Truth Feels Like,1.0,Me Without You,Gwen Stefani,0.291,0.617,213520.0,0.576,0.0,0.0,0.0881,-6.113,0.0,0.235,162.162,4.0,0.405,5K4QKGKXZWNhjQiGOzkKLb
5686,This Is What The Truth Feels Like,1.0,Rare,Gwen Stefani,0.00149,0.651,234720.0,0.785,4.82e-05,5.0,0.125,-5.4,0.0,0.0332,106.075,4.0,0.536,5K4QKGKXZWNhjQiGOzkKLb
